Date;Time;Severity;From;Line;Message
2016/11/07;08:01:52.661;INFO;file-supervisor.cpp;59;"FileSupervisor running..."
2016/11/07;08:01:52.663;INFO;cfg-proc.cpp;345;"SoapClientProc running..."
2016/11/07;08:01:52.664;INFO;man-proc.cpp;46;"ManProc running..."
2016/11/07;08:01:52.665;INFO;his-proc.cpp;25;"HistClient running..."
2016/11/07;08:01:52.668;INFO;web-app-server.cpp;37;"WebAppServer. Started..."
2016/11/07;08:01:52.677;INFO;uv5ki-gw-cfg.cpp;281;"setAllSignalCatch. PID=4470..."
2016/11/07;08:01:52.680;INFO;web-app-server.cpp;53;"WebAppServer running..."
2016/11/07;08:01:52.682;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (RTSP-IP_REC_A)."
2016/11/07;08:01:52.683;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-NAME)."
2016/11/07;08:01:52.685;ERROR;comm-conversor.cpp;98;"Intento Escritura String Vacio en INI (AGENTE-LOCATION)."
